match_id,season,start_date,venue,city,toss_winner,toss_decision,Player_Team,Opponent,bowling_innings,Player,balls_bowled,wickets,runs_given,overs_bowled,economy,bowling_average,result,winner,win_by_runs,win_by_wickets,player_of_match,Bowling Points,Bowling Style,Batsmen_faced
980997,2016,17/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rising Pune Supergiants,field,Rising Pune Supergiants,Delhi Capitals,1,NLTC Perera,18,0,27,3.0,9.0,27.0,D/L,Rising Pune Supergiants,19,0,AB Dinda,0,Right-arm medium-fast,"CH Morris,JP Duminy,KK Nair,NM Coulter-Nile,Q de Kock,RR Pant,SS Iyer,SV Samson"
980997,2016,17/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rising Pune Supergiants,field,Rising Pune Supergiants,Delhi Capitals,1,R Ashwin,24,0,21,4.0,5.25,21.0,D/L,Rising Pune Supergiants,19,0,AB Dinda,2,Right-arm off-spin,"CH Morris,JP Duminy,KK Nair,NM Coulter-Nile,Q de Kock,RR Pant,SS Iyer,SV Samson"
980997,2016,17/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rising Pune Supergiants,field,Delhi Capitals,Rising Pune Supergiants,2,A Mishra,12,0,10,2.0,5.0,10.0,D/L,Rising Pune Supergiants,19,0,AB Dinda,2,Left-arm leg-spin,"AM Rahane,GJ Bailey,UT Khawaja"
980997,2016,17/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rising Pune Supergiants,field,Delhi Capitals,Rising Pune Supergiants,2,CH Morris,12,1,10,2.0,5.0,10.0,D/L,Rising Pune Supergiants,19,0,AB Dinda,27,Right-arm fast,"AM Rahane,GJ Bailey,UT Khawaja"
980997,2016,17/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rising Pune Supergiants,field,Delhi Capitals,Rising Pune Supergiants,2,Mohammed Shami,6,0,12,1.0,12.0,12.0,D/L,Rising Pune Supergiants,19,0,AB Dinda,0,Right-arm fast,"AM Rahane,GJ Bailey,UT Khawaja"
980997,2016,17/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rising Pune Supergiants,field,Delhi Capitals,Rising Pune Supergiants,2,NM Coulter-Nile,18,0,20,3.0,6.666666667,20.0,D/L,Rising Pune Supergiants,19,0,AB Dinda,0,Right-arm fast,"AM Rahane,GJ Bailey,UT Khawaja"
980997,2016,17/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rising Pune Supergiants,field,Delhi Capitals,Rising Pune Supergiants,2,Z Khan,18,0,17,3.0,5.666666667,17.0,D/L,Rising Pune Supergiants,19,0,AB Dinda,2,Left-arm fast,"AM Rahane,GJ Bailey,UT Khawaja"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Punjab Kings,Royal Challengers Bangalore,1,AR Patel,18,1,43,3.0,14.33333333,43.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,25,Left-arm off-spin,"AB de Villiers,CH Gayle,KL Rahul,SR Watson,V Kohli"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Punjab Kings,Royal Challengers Bangalore,1,KC Cariappa,18,0,48,3.0,16.0,48.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,0,Right-arm leg-spin,"AB de Villiers,CH Gayle,KL Rahul,SR Watson,V Kohli"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Punjab Kings,Royal Challengers Bangalore,1,KJ Abbott,18,1,43,3.0,14.33333333,43.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,25,Right-arm fast,"AB de Villiers,CH Gayle,KL Rahul,SR Watson,V Kohli"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Punjab Kings,Royal Challengers Bangalore,1,MM Sharma,18,0,33,3.0,11.0,33.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,0,Right-arm medium-fast,"AB de Villiers,CH Gayle,KL Rahul,SR Watson,V Kohli"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Punjab Kings,Royal Challengers Bangalore,1,Sandeep Sharma,18,1,29,3.0,9.666666667,29.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,25,Right-arm medium-fast,"AB de Villiers,CH Gayle,KL Rahul,SR Watson,V Kohli"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,Punjab Kings,2,CH Gayle,18,0,25,3.0,8.333333333,25.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,0,Right-arm off-spin,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KC Cariappa,KJ Abbott,M Vijay,MM Sharma,Sandeep Sharma,WP Saha"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,Punjab Kings,2,CJ Jordan,6,0,12,1.0,12.0,12.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,0,Right-arm fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KC Cariappa,KJ Abbott,M Vijay,MM Sharma,Sandeep Sharma,WP Saha"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,Punjab Kings,2,S Aravind,12,2,16,2.0,8.0,8.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,50,Left-arm medium-fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KC Cariappa,KJ Abbott,M Vijay,MM Sharma,Sandeep Sharma,WP Saha"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,Punjab Kings,2,SR Watson,12,2,5,2.0,2.5,2.5,D/L,Royal Challengers Bangalore,82,0,V Kohli,50,Right-arm medium-fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KC Cariappa,KJ Abbott,M Vijay,MM Sharma,Sandeep Sharma,WP Saha"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,Punjab Kings,2,STR Binny,6,0,11,1.0,11.0,11.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,0,Right-arm medium-fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KC Cariappa,KJ Abbott,M Vijay,MM Sharma,Sandeep Sharma,WP Saha"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,Punjab Kings,2,Sachin Baby,6,1,4,1.0,4.0,4.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,29,Right-arm medium-fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KC Cariappa,KJ Abbott,M Vijay,MM Sharma,Sandeep Sharma,WP Saha"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,Punjab Kings,2,VR Aaron,6,0,16,1.0,16.0,16.0,D/L,Royal Challengers Bangalore,82,0,V Kohli,0,Right-arm fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KC Cariappa,KJ Abbott,M Vijay,MM Sharma,Sandeep Sharma,WP Saha"
980999,2016,18/05/2016,M Chinnaswamy Stadium,Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,Punjab Kings,2,YS Chahal,18,4,25,3.0,8.333333333,6.25,D/L,Royal Challengers Bangalore,82,0,V Kohli,108,Right-arm leg-spin,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KC Cariappa,KJ Abbott,M Vijay,MM Sharma,Sandeep Sharma,WP Saha"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Kolkata Knight Riders,1,DJ Bravo,24,1,28,4.0,7.0,28.0,normal,Gujarat Lions,0,6,DR Smith,25,Right-arm medium-fast,"G Gambhir,JO Holder,M Morkel,MK Pandey,PP Chawla,RV Uthappa,SA Yadav,SP Narine,Shakib Al Hasan,YK Pathan"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Kolkata Knight Riders,1,DR Smith,24,4,7,4.0,1.75,1.75,normal,Gujarat Lions,0,6,DR Smith,108,Right-arm medium-fast,"G Gambhir,JO Holder,M Morkel,MK Pandey,PP Chawla,RV Uthappa,SA Yadav,SP Narine,Shakib Al Hasan,YK Pathan"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Kolkata Knight Riders,1,DS Kulkarni,24,2,33,4.0,8.25,16.5,normal,Gujarat Lions,0,6,DR Smith,50,Right-arm medium-fast,"G Gambhir,JO Holder,M Morkel,MK Pandey,PP Chawla,RV Uthappa,SA Yadav,SP Narine,Shakib Al Hasan,YK Pathan"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Kolkata Knight Riders,1,P Kumar,12,0,10,2.0,5.0,10.0,normal,Gujarat Lions,0,6,DR Smith,2,Right-arm medium-fast,"G Gambhir,JO Holder,M Morkel,MK Pandey,PP Chawla,RV Uthappa,SA Yadav,SP Narine,Shakib Al Hasan,YK Pathan"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Kolkata Knight Riders,1,RA Jadeja,12,0,17,2.0,8.5,17.0,normal,Gujarat Lions,0,6,DR Smith,0,Left-arm off-spin,"G Gambhir,JO Holder,M Morkel,MK Pandey,PP Chawla,RV Uthappa,SA Yadav,SP Narine,Shakib Al Hasan,YK Pathan"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Kolkata Knight Riders,1,SB Jakati,24,1,22,4.0,5.5,22.0,normal,Gujarat Lions,0,6,DR Smith,27,Left-arm leg-spin,"G Gambhir,JO Holder,M Morkel,MK Pandey,PP Chawla,RV Uthappa,SA Yadav,SP Narine,Shakib Al Hasan,YK Pathan"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Kolkata Knight Riders,Gujarat Lions,2,AS Rajpoot,18,1,27,3.0,9.0,27.0,normal,Gujarat Lions,0,6,DR Smith,25,Right-arm medium-fast,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Kolkata Knight Riders,Gujarat Lions,2,JO Holder,12,0,13,2.0,6.5,13.0,normal,Gujarat Lions,0,6,DR Smith,0,Right-arm medium-fast,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Kolkata Knight Riders,Gujarat Lions,2,M Morkel,21,1,38,3.3,10.85714286,38.0,normal,Gujarat Lions,0,6,DR Smith,25,Right-arm fast,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Kolkata Knight Riders,Gujarat Lions,2,SP Narine,24,2,24,4.0,6.0,12.0,normal,Gujarat Lions,0,6,DR Smith,52,Right-arm off-spin,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981001,2016,19/05/2016,Green Park,Kanpur,Gujarat Lions,field,Kolkata Knight Riders,Gujarat Lions,2,YK Pathan,6,0,6,1.0,6.0,6.0,normal,Gujarat Lions,0,6,DR Smith,2,Right-arm off-spin,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Delhi Capitals,Sunrisers Hyderabad,1,A Mishra,18,1,21,3.0,7.0,21.0,normal,Delhi Daredevils,0,6,KK Nair,25,Left-arm leg-spin,"B Kumar,DA Warner,DJ Hooda,EJG Morgan,MC Henriques,NV Ojha,S Dhawan,Yuvraj Singh"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Delhi Capitals,Sunrisers Hyderabad,1,CR Brathwaite,24,3,26,4.0,6.5,8.666666667,normal,Delhi Daredevils,0,6,KK Nair,75,Right-arm medium-fast,"B Kumar,DA Warner,DJ Hooda,EJG Morgan,MC Henriques,NV Ojha,S Dhawan,Yuvraj Singh"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Delhi Capitals,Sunrisers Hyderabad,1,J Yadav,24,0,37,4.0,9.25,37.0,normal,Delhi Daredevils,0,6,KK Nair,0,Right-arm off-spin,"B Kumar,DA Warner,DJ Hooda,EJG Morgan,MC Henriques,NV Ojha,S Dhawan,Yuvraj Singh"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Delhi Capitals,Sunrisers Hyderabad,1,JP Duminy,6,1,9,1.0,9.0,9.0,normal,Delhi Daredevils,0,6,KK Nair,25,Right-arm off-spin,"B Kumar,DA Warner,DJ Hooda,EJG Morgan,MC Henriques,NV Ojha,S Dhawan,Yuvraj Singh"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Delhi Capitals,Sunrisers Hyderabad,1,NM Coulter-Nile,24,2,36,4.0,9.0,18.0,normal,Delhi Daredevils,0,6,KK Nair,50,Right-arm fast,"B Kumar,DA Warner,DJ Hooda,EJG Morgan,MC Henriques,NV Ojha,S Dhawan,Yuvraj Singh"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Delhi Capitals,Sunrisers Hyderabad,1,Z Khan,24,0,26,4.0,6.5,26.0,normal,Delhi Daredevils,0,6,KK Nair,0,Left-arm fast,"B Kumar,DA Warner,DJ Hooda,EJG Morgan,MC Henriques,NV Ojha,S Dhawan,Yuvraj Singh"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Sunrisers Hyderabad,Delhi Capitals,2,B Kumar,24,0,26,4.0,6.5,26.0,normal,Delhi Daredevils,0,6,KK Nair,0,Right-arm medium-fast,"CR Brathwaite,JP Duminy,KK Nair,Q de Kock,RR Pant,SV Samson"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Sunrisers Hyderabad,Delhi Capitals,2,BB Sran,24,2,33,4.0,8.25,16.5,normal,Delhi Daredevils,0,6,KK Nair,50,Left-arm medium-fast,"CR Brathwaite,JP Duminy,KK Nair,Q de Kock,RR Pant,SV Samson"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Sunrisers Hyderabad,Delhi Capitals,2,DJ Hooda,12,0,16,2.0,8.0,16.0,normal,Delhi Daredevils,0,6,KK Nair,0,Right-arm off-spin,"CR Brathwaite,JP Duminy,KK Nair,Q de Kock,RR Pant,SV Samson"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Sunrisers Hyderabad,Delhi Capitals,2,KV Sharma,18,1,25,3.0,8.333333333,25.0,normal,Delhi Daredevils,0,6,KK Nair,25,Right-arm off-spin,"CR Brathwaite,JP Duminy,KK Nair,Q de Kock,RR Pant,SV Samson"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Sunrisers Hyderabad,Delhi Capitals,2,MC Henriques,12,0,18,2.0,9.0,18.0,normal,Delhi Daredevils,0,6,KK Nair,0,Right-arm medium-fast,"CR Brathwaite,JP Duminy,KK Nair,Q de Kock,RR Pant,SV Samson"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Sunrisers Hyderabad,Delhi Capitals,2,Mustafizur Rahman,24,1,22,4.0,5.5,22.0,normal,Delhi Daredevils,0,6,KK Nair,27,Left-arm fast,"CR Brathwaite,JP Duminy,KK Nair,Q de Kock,RR Pant,SV Samson"
981003,2016,20/05/2016,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Sunrisers Hyderabad,Delhi Capitals,2,Yuvraj Singh,6,0,7,1.0,7.0,7.0,normal,Delhi Daredevils,0,6,KK Nair,0,Left-arm off-spin,"CR Brathwaite,JP Duminy,KK Nair,Q de Kock,RR Pant,SV Samson"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Rising Pune Supergiants,Punjab Kings,1,A Zampa,24,1,32,4.0,8.0,32.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,25,Right-arm leg-spin,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KJ Abbott,M Vijay,R Dhawan,WP Saha"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Rising Pune Supergiants,Punjab Kings,1,AB Dinda,18,1,16,3.0,5.333333333,16.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,27,Right-arm medium-fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KJ Abbott,M Vijay,R Dhawan,WP Saha"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Rising Pune Supergiants,Punjab Kings,1,DL Chahar,18,0,25,3.0,8.333333333,25.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,0,Right-arm medium-fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KJ Abbott,M Vijay,R Dhawan,WP Saha"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Rising Pune Supergiants,Punjab Kings,1,IK Pathan,24,0,37,4.0,9.25,37.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,0,Left-arm medium-fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KJ Abbott,M Vijay,R Dhawan,WP Saha"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Rising Pune Supergiants,Punjab Kings,1,NLTC Perera,12,1,24,2.0,12.0,24.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,25,Right-arm medium-fast,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KJ Abbott,M Vijay,R Dhawan,WP Saha"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Rising Pune Supergiants,Punjab Kings,1,R Ashwin,24,4,34,4.0,8.5,8.5,normal,Rising Pune Supergiants,0,4,MS Dhoni,108,Right-arm off-spin,"AR Patel,DA Miller,F Behardien,Gurkeerat Singh,HM Amla,KJ Abbott,M Vijay,R Dhawan,WP Saha"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Punjab Kings,Rising Pune Supergiants,2,AR Patel,24,1,41,4.0,10.25,41.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,25,Left-arm off-spin,"AM Rahane,GJ Bailey,IK Pathan,MS Dhoni,NLTC Perera,R Ashwin,SS Tiwary,UT Khawaja"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Punjab Kings,Rising Pune Supergiants,2,Gurkeerat Singh,12,2,14,2.0,7.0,7.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,50,Right-arm medium-fast,"AM Rahane,GJ Bailey,IK Pathan,MS Dhoni,NLTC Perera,R Ashwin,SS Tiwary,UT Khawaja"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Punjab Kings,Rising Pune Supergiants,2,KJ Abbott,18,0,25,3.0,8.333333333,25.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,0,Right-arm fast,"AM Rahane,GJ Bailey,IK Pathan,MS Dhoni,NLTC Perera,R Ashwin,SS Tiwary,UT Khawaja"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Punjab Kings,Rising Pune Supergiants,2,MM Sharma,24,1,38,4.0,9.5,38.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,25,Right-arm medium-fast,"AM Rahane,GJ Bailey,IK Pathan,MS Dhoni,NLTC Perera,R Ashwin,SS Tiwary,UT Khawaja"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Punjab Kings,Rising Pune Supergiants,2,R Dhawan,18,1,20,3.0,6.666666667,20.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,25,Right-arm medium-fast,"AM Rahane,GJ Bailey,IK Pathan,MS Dhoni,NLTC Perera,R Ashwin,SS Tiwary,UT Khawaja"
981005,2016,21/05/2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kings XI Punjab,bat,Punjab Kings,Rising Pune Supergiants,2,Sandeep Sharma,24,1,27,4.0,6.75,27.0,normal,Rising Pune Supergiants,0,4,MS Dhoni,25,Right-arm medium-fast,"AM Rahane,GJ Bailey,IK Pathan,MS Dhoni,NLTC Perera,R Ashwin,SS Tiwary,UT Khawaja"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Mumbai Indians,1,DJ Bravo,24,2,20,4.0,5.0,10.0,normal,Gujarat Lions,0,6,SK Raina,52,Right-arm medium-fast,"HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,KH Pandya,MJ Guptill,N Rana,R Vinay Kumar,RG Sharma"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Mumbai Indians,1,DR Smith,24,2,30,4.0,7.5,15.0,normal,Gujarat Lions,0,6,SK Raina,50,Right-arm medium-fast,"HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,KH Pandya,MJ Guptill,N Rana,R Vinay Kumar,RG Sharma"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Mumbai Indians,1,DS Kulkarni,24,2,41,4.0,10.25,20.5,normal,Gujarat Lions,0,6,SK Raina,50,Right-arm medium-fast,"HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,KH Pandya,MJ Guptill,N Rana,R Vinay Kumar,RG Sharma"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Mumbai Indians,1,P Kumar,24,2,24,4.0,6.0,12.0,normal,Gujarat Lions,0,6,SK Raina,52,Right-arm medium-fast,"HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,KH Pandya,MJ Guptill,N Rana,R Vinay Kumar,RG Sharma"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Mumbai Indians,1,RA Jadeja,6,0,15,1.0,15.0,15.0,normal,Gujarat Lions,0,6,SK Raina,0,Left-arm off-spin,"HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,KH Pandya,MJ Guptill,N Rana,R Vinay Kumar,RG Sharma"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,Mumbai Indians,1,SB Jakati,18,0,30,3.0,10.0,30.0,normal,Gujarat Lions,0,6,SK Raina,0,Left-arm leg-spin,"HH Pandya,Harbhajan Singh,JC Buttler,KA Pollard,KH Pandya,MJ Guptill,N Rana,R Vinay Kumar,RG Sharma"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Mumbai Indians,Gujarat Lions,2,HH Pandya,6,0,9,1.0,9.0,9.0,normal,Gujarat Lions,0,6,SK Raina,0,Right-arm medium-fast,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Mumbai Indians,Gujarat Lions,2,Harbhajan Singh,24,1,36,4.0,9.0,36.0,normal,Gujarat Lions,0,6,SK Raina,25,Right-arm off-spin,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Mumbai Indians,Gujarat Lions,2,JJ Bumrah,24,1,39,4.0,9.75,39.0,normal,Gujarat Lions,0,6,SK Raina,25,Right-arm fast,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Mumbai Indians,Gujarat Lions,2,KH Pandya,12,0,28,2.0,14.0,28.0,normal,Gujarat Lions,0,6,SK Raina,0,Left-arm off-spin,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Mumbai Indians,Gujarat Lions,2,MJ McClenaghan,23,0,38,3.5,9.913043478,38.0,normal,Gujarat Lions,0,6,SK Raina,0,Left-arm fast,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981007,2016,21/05/2016,Green Park,Kanpur,Gujarat Lions,field,Mumbai Indians,Gujarat Lions,2,R Vinay Kumar,18,2,17,3.0,5.666666667,8.5,normal,Gujarat Lions,0,6,SK Raina,52,Right-arm medium-fast,"AJ Finch,BB McCullum,DR Smith,KD Karthik,RA Jadeja,SK Raina"
981009,2016,22/05/2016,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Kolkata Knight Riders,1,B Kumar,24,2,31,4.0,7.75,15.5,normal,Kolkata Knight Riders,22,0,YK Pathan,50,Right-arm medium-fast,"C Munro,G Gambhir,JO Holder,MK Pandey,RV Uthappa,SA Yadav,Shakib Al Hasan,YK Pathan"
981009,2016,22/05/2016,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Kolkata Knight Riders,1,BB Sran,24,1,30,4.0,7.5,30.0,normal,Kolkata Knight Riders,22,0,YK Pathan,25,Left-arm medium-fast,"C Munro,G Gambhir,JO Holder,MK Pandey,RV Uthappa,SA Yadav,Shakib Al Hasan,YK Pathan"
981009,2016,22/05/2016,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Kolkata Knight Riders,1,DJ Hooda,12,2,16,2.0,8.0,8.0,normal,Kolkata Knight Riders,22,0,YK Pathan,50,Right-arm off-spin,"C Munro,G Gambhir,JO Holder,MK Pandey,RV Uthappa,SA Yadav,Shakib Al Hasan,YK Pathan"
981009,2016,22/05/2016,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Kolkata Knight Riders,1,KS Williamson,6,0,7,1.0,7.0,7.0,normal,Kolkata Knight Riders,22,0,YK Pathan,0,Right-arm off-spin,"C Munro,G Gambhir,JO Holder,MK Pandey,RV Uthappa,SA Yadav,Shakib Al Hasan,YK Pathan"
